Title,Price,Description,Location,Ddate Posted,Features,URL
Modern 2 Bedroom For Rent- Heart of Centretown $2100,"$2,100.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>*Available September 1st*</p><p>Location, location location! If you’re looking for a well kept &amp; managed 2 bedroom apartment in the established neighbourhood of Centretown, then this is for you. Renovated with stunning finishes, stainless steel appliances, granite counter tops, gleaming hardwood floors, air Conditioning &amp; ample lighting throughout with large windows and pot lights overhead. Come unwind in your open concept living space after a long days work and then work your way to your spacious 2 bedrooms with stunning floors, trim and spacious layout to call it a night.</p><p>Come live the executive life in this 2 bedroom apartment, perfect for young professionals. Not your average cookie cutter apartment, it’s one of the most conveniently located apartments available. If that isn’t enough, how about being walking distance to the Byward Market, Elgin Street, Bank street, The Glebe, Little Italy, Chinatown, The Parliament, awesome cafes, restaurants, transit, parks, schools and so much more! Contact us today for more information, this gem won’t last long!</p><p>*Water included!
*24/7 Security Cameras
*Additional storage space is available for $25
*Parking available for $150
*On Site Coin Laundry
*September 1st Occupancy
*Building is Pet Free &amp; Smoke Free</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">355 Gilmour St, Ottawa, ON K2P 0R3, Canada</span>","<time datetime=""2019-09-03T14:40:35.000Z"" title=""September 3, 2019 2:40 PM"">a day ago</time>","Unit TypeApartment : Bedrooms2 : Bathrooms1 : Parking Included0 : Agreement Type1 Year : Move-In DateSeptember 1, 2019 : Pet FriendlyNo : Size (sqft)700 : FurnishedNo : Air ConditioningYes : Smoking PermittedNo : ",
New and Stunning furnished studio apartment with Lake View ,"$2,150.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Almost new Harbour Plaza furnishes studio unit with lake view from balcony and courtyard - Large size with modern kitchen, quartz counter and 6 appliances. High quality built with luxury finishes - direct access to PATH network connected to downtown core, union station, shops, cafes Eaton Center. Grocery store on the main floor without stepping outdoors. Minutes to CN tower financial and entertainment district, harbour front and Roger center. Complimentary membership to the Pure Fitness Canada - indoor pool with juice bar and lounge area-outdoor terrace with bbq/fitness center games theatre room. 24 hours concierge.
Unit available as of September 8.
Tenants have to pay hydro and obtain content insurance. Attach to rental app the following;
- credit report
- most recent paystubs
- job letter
- reference checks
- min. Lease 6 months
First and last required.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">100 Harbour St, Toronto, ON M5J 1B7, Canada</span>","<time datetime=""2019-08-25T00:16:55.000Z"" title=""August 25, 2019 12:16 AM"">11 days ago</time>","Unit TypeApartment : BedroomsBachelor/Studio : Bathrooms1 : Parking Included0 : Agreement TypeMonth-to-month : Move-In DateSeptember 8, 2019 : Pet FriendlyNo : Size (sqft)375 : FurnishedYes : Air ConditioningYes : Smoking PermittedOutdoors Only : Barrier-free Entrances and RampsYes : Visual AidsYes : Accessible Washrooms in SuiteNo : ",
Wanted: Looking for Parking Spot near Humber College,$123.00,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Willing to rent a parking spot near Humber college Monday-Thursday.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">M9W, Canada</span>","<time datetime=""2019-09-04T15:39:32.000Z"" title=""September 4, 2019 3:39 PM"">about 4 hours ago</time>",More Info : Parking,
Furnished Room available in House near McMaster,$650.00,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>1 Partially Furnished main floor room for 8-12 month lease - $650
- Included side tables, dressers, lamp, etc. - *Need to bring own Bed*
- 6 bedrooms total all Male occupied</p><p>Features
- 10 min from campus
- shared main floor with eat-in kitchen with Fridge/Stove/Microwave
- Living room with pool table and 2 full bathrooms on each floor.
- Garage for bikes.
- Pet/Smoke free
- Ideal for mature and/or International students.
- Located across from Food Basics and bus stop.
- incl. utilities, A/C and Laundry and unlimited Wifi!
- monthly cleaning service for main areas, bathrooms and kitchens</p><p>Please text at 416-560-1057.
Thanks for looking!</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">27 Paradise Rd S, Hamilton, ON L8S 1S2, Canada</span>","<time datetime=""2019-09-04T15:39:30.000Z"" title=""September 4, 2019 3:39 PM"">about 4 hours ago</time>",Furnished : YesPet Friendly : No,
51 Princess Street  Unit #1  Available NOW,"$2,795.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>This spacious 2nd floor apartment was completely renovated with new bamboo floors, updated appliances, dishwasher, in unit laundry, beautiful bamboo kitchen with eating area, separate livingroom with large window and fireplace, and 2 large bedrooms (master bedroom has a large walk in closet) with the option of using the den as a 3rd bedroom. Quiet building. Excellent location at the heart of downtown Kingston. Less than a 15 minute walk to Queen’s and RMC campuses, Kingston General Hospital, and steps away from Confederation Park.
view at www.bumblebeeservices.ca contact jolene@jolenet.com or 613-539-2502
Also have two bedroom at 154 King St. E for May lst and 25 West Street Unit #1 for July lst can be viewed at www.bumblebeeservices.ca</p><p>. Furnished &amp; Equipped $2,795.00 + Utilities.</p><p>Amenities: 2 or 3 bedrooms, dishwasher, laundry, fireplace, central air, hardwood and tile flooring.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">51 Princess St, Kingston, ON K7L 1A3, Canada</span>","<time datetime=""2019-09-04T15:39:22.000Z"" title=""September 4, 2019 3:39 PM"">about 4 hours ago</time>","Unit TypeApartment : Bedrooms3 : Bathrooms1 : Parking Included1 : Move-In DateSeptember 1, 2019 : Pet FriendlyNo : Size (sqft)1,000 : FurnishedYes : Smoking PermittedNo : ",
One bedroom basement apartment for rent available on October 1. ,"$1,150.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>One bedroom basement apartment is available near Evans and Royal york. Minutes walk to nearest bus stop. Looking for single professional.
- Separate entrance.
- Large windows and high ceiling.
- Recently renovated.
- Includes high speed internet and laundry.
- No pets, no parking.</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">Etobicoke, ON M8Y 1C8, Canada</span>","<time datetime=""2019-09-04T15:38:58.000Z"" title=""September 4, 2019 3:38 PM"">about 5 hours ago</time>","Unit TypeBasement : Bedrooms1 : Bathrooms1 : Parking Included0 : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyNo : Size (sqft)11 : FurnishedYes : Air ConditioningYes : Smoking PermittedNo : ",
BEAUTIFUL 1 & 2 BEDROOM UNITS IN TIMMINS,Please Contact,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Located at 88 Rea St. S, Timmins, Ontario the LG Complex Building has 1 &amp; 2 Bedroom Units Available Starting Mid September.
Located at 124 Sixth Ave. Timmins, Ontario the Sixth Avenue Suites has 1 Units Available on the September 1st &amp; 2 Bedrooms Units Available October 1st.
Furnished Units Are Available Upon Request.</p><p>Includes:
Heat &amp; Hydro
One On-Site Outdoor Parking Space
3 Major Appliances (Fridge, Stove, Microwave)</p><p>Features:
Elevator Access on all Floors at the Sixth Avenue Suites
Vertical Platform Lift access to main floor at the LG Complex
On-Site Laundry Facilities at both buildings
Clean and Beautiful Units
Secure Buildings with Intercom Systems and Security Cameras.</p><p>CALL TODAY FOR YOUR TOUR!
705-264-7729 x206
timminsliving@gmail.com</p><p>www.hudsonproperties.ca</p><p>Check us out on Instagram! @hudsonpropertydevelopment</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">124 6th Ave, Timmins, ON P4N 5M3, Canada</span>","<time datetime=""2019-09-04T15:38:50.000Z"" title=""September 4, 2019 3:38 PM"">about 5 hours ago</time>","Unit TypeApartment : Bedrooms1 : Bathrooms1 : Parking Included1 : Agreement Type1 Year : Move-In DateSeptember 1, 2019 : Pet FriendlyNo : Size (sqft)1 : FurnishedYes : Air ConditioningNo : Smoking PermittedOutdoors Only : Barrier-free Entrances and RampsYes : Visual AidsNo : Accessible Washrooms in SuiteYes : ",
NEW LUXURY STYLE APARTMENTS - RESERVE A UNIT TODAY!,Please Contact,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Brand new, condo style apartments with tons of great amenities!!
Currently scheduled to open February 2020!
Reserve your new home today while supply lasts! 1, 2 &amp; 3 bedroom units, from 800 Sqft to 1450 Sqft, many units with 2 bathrooms! Most units include walk in closets, open concepts, no carpet, soaring 9 foot ceilings and lots of storage! Another perk is access to a rooftop patio. Elevator access to all floors and a live in superintendent will be on the property. This will be a secured building with video surveillance systems and locked entry doors for tenant access only.
Don't miss out on this opportunity to be one of the few to rent a fresh new apartment in Timmins.</p><p>Located on the corner of Belanger &amp; Preston beside the LG Complex</p><p>AMENITIES INCLUDE: Fridge, Stove, Built-In Microwave, Parking with Plug-In, Lots of Storage Space, Heat controlled in-unit, Air Conditioning in many units and Lots of Natural Light</p><p>Experience rental living with a difference!</p><p>RESERVE A UNIT TODAY!!	
Office: 834 Mountjoy South, Timmins
Email: timminsliving@gmail.com
Phone: 705-264-7729 X206</p><p>www.hudsonproperties.ca</p><p>Check us out on Instagram! @hudsonpropertydevelopment</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">Timmins, ON P4N3P9, Canada</span>","<time datetime=""2019-09-04T15:38:49.000Z"" title=""September 4, 2019 3:38 PM"">about 5 hours ago</time>","Unit TypeApartment : Bedrooms2 : Bathrooms2 : Parking Included1 : Agreement Type1 Year : Move-In DateFebruary 1, 2020 : Pet FriendlyYes : Size (sqft)1 : FurnishedNo : Air ConditioningYes : Smoking PermittedOutdoors Only : Barrier-free Entrances and RampsYes : Visual AidsNo : Accessible Washrooms in SuiteYes : ",
November - 2 Bedroom Apartment - Near Carlingwood Mall!,Please Contact,"[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>WELCOME HOME TO SAVILLE TERRACE - a senior's focused community!</p><p>Move before winter! Spacious two bedroom apartment available for November 1st. $1599, includes heat and water. <br/><br/>Saville Terrace is located steps from Carlingwood Mall, which offers all of life's conveniences such as, Loblaws, Rexall Pharmacy, multiple banks and over 100 stores to serve you. Highly sought-after schools, major bus routes, Ottawa Public Library and so much more are all within walking distance. <br/> <br/> This gorgeous unit is located on the 4th floor (out of 7) and offers 850 square feet of bright and spacious living. Our units are hardwood throughout (bathroom and kitchen are tile), with a ample closet storage in the master bedroom.</p><p>Features:</p><ul><li>Secure Building/Crime-Free Multi Housing Program</li><li>Quiet, friendly, community feel</li><li>Freshly painted</li><li>Heat &amp; water included</li><li>Parking (indoor or outdoor) upon availability</li><li>Well maintained/Spacious/Hardwood floors throughout</li><li>Plenty of natural light (large windows)</li><li>Laundry rooms on site/Storage room/Bicycle storage</li><li>Indoor &amp; Outdoor pool</li><li>Pet Friendly</li><li>24 hour emergency on-site staff</li><li>Close to shopping, bus routes, library and medical clinic</li></ul><p><br/> <em><strong>Serious inquiries please: Our application process has four basic checks - income, credit, landlord reference and criminal background check. Last month rent is due with your application.</strong></em></p><em><strong><br/></strong></em></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">2090 Neepawa Ave, Ottawa, ON, K2A 3M1</span>","<time datetime=""2019-09-04T15:38:29.000Z"" title=""September 4, 2019 3:38 PM"">about 5 hours ago</time>",Unit TypeApartment : Bedrooms2 : Bathrooms1 : Parking Included0 : Agreement Type1 Year : Pet FriendlyYes : FurnishedNo : Smoking PermittedYes : ,
One bedroom ,"$1,025.00","[<div class=""descriptionContainer-3544745383""><h3 class=""title-1536205785"">Description</h3><div><p>Beautiful 1 bedroom apartment available October 1st. Conveniently located in central Niagara Falls at Bridge and Stanley. Rent includes hydro, water, gas, parking spot and unlimited internet. Also laundry located on site. Recent credit report and work references required. Only long term, serious renters will be considered. For more information contact Denis at 9053216456</p></div></div>]","<span class=""address-3617944557"" itemprop=""address"" itemscope="""" itemtype=""http://schema.org/PostalAddress"">5366 Bridge St, Niagara Falls, ON L2E 2T6, Canada</span>","<time datetime=""2019-09-04T15:38:15.000Z"" title=""September 4, 2019 3:38 PM"">about 5 hours ago</time>","Unit TypeApartment : Bedrooms1 : Bathrooms1 : Parking Included1 : Agreement Type1 Year : Move-In DateOctober 1, 2019 : Pet FriendlyNo : Size (sqft)700 : FurnishedNo : Air ConditioningNo : Smoking PermittedOutdoors Only : ",
